cash_type,money,coffee_name,Date,Time
card,30.86,Americano with Milk,11/15/2024,42:21.9
card,30.86,Americano with Milk,11/15/2024,43:21.2
card,25.96,Cortado,11/16/2024,21:34.9
card,25.96,Cortado,11/16/2024,45:51.4
card,35.76,Hot Chocolate,11/16/2024,02:00.7
card,35.76,Latte,11/16/2024,03:06.6
card,25.96,Americano,11/16/2024,39:25.0
card,35.76,Cappuccino,11/16/2024,30:15.0
card,30.86,Americano with Milk,11/16/2024,31:50.6
card,35.76,Latte,11/16/2024,48:35.8
card,35.76,Latte,11/16/2024,49:35.1
card,30.86,Americano with Milk,11/16/2024,16:55.5
card,35.76,Latte,11/16/2024,18:00.5
card,35.76,Latte,11/16/2024,19:09.0
card,30.86,Americano with Milk,11/16/2024,25:47.4
card,30.86,Americano with Milk,11/17/2024,29:37.0
card,30.86,Americano with Milk,11/17/2024,35:19.7
card,25.96,Americano,11/17/2024,18:41.8
card,30.86,Americano with Milk,11/17/2024,33:40.2
card,35.76,Latte,11/17/2024,27:26.2
card,35.76,Latte,11/17/2024,28:35.8
card,35.76,Hot Chocolate,11/17/2024,10:06.6
card,35.76,Hot Chocolate,11/17/2024,17:34.3
card,35.76,Hot Chocolate,11/17/2024,18:27.5
card,30.86,Americano with Milk,11/18/2024,52:19.6
card,30.86,Americano with Milk,11/18/2024,53:16.4
card,35.76,Latte,11/18/2024,57:22.2
card,35.76,Latte,11/18/2024,44:49.1
card,35.76,Latte,11/18/2024,46:52.9
card,35.76,Latte,11/18/2024,50:54.1
card,35.76,Cocoa,11/19/2024,49:00.6
card,30.86,Americano with Milk,11/19/2024,51:13.7
card,35.76,Latte,11/19/2024,52:13.4
card,21.06,Espresso,11/19/2024,53:38.4
card,35.76,Latte,11/19/2024,54:46.9
card,30.86,Americano with Milk,11/19/2024,29:23.4
card,35.76,Latte,11/19/2024,07:09.0
card,35.76,Cocoa,11/19/2024,22:40.5
card,35.76,Cocoa,11/19/2024,23:59.4
card,35.76,Cappuccino,11/19/2024,41:03.7
card,35.76,Cappuccino,11/19/2024,47:41.2
card,30.86,Americano with Milk,11/20/2024,29:38.7
card,35.76,Latte,11/20/2024,34:50.1
card,35.76,Cappuccino,11/20/2024,49:51.7
card,35.76,Hot Chocolate,11/20/2024,50:49.8
card,25.96,Cortado,11/21/2024,06:11.0
card,35.76,Latte,11/21/2024,33:36.1
card,35.76,Cocoa,11/21/2024,59:45.3
card,35.76,Cocoa,11/21/2024,00:47.4
card,35.76,Latte,11/21/2024,14:13.6
card,30.86,Americano with Milk,11/21/2024,35:27.4
card,25.96,Cortado,11/21/2024,39:23.0
card,35.76,Hot Chocolate,11/21/2024,01:02.9
card,35.76,Latte,11/22/2024,50:36.3
card,35.76,Cappuccino,11/22/2024,03:42.5
card,35.76,Latte,11/22/2024,02:32.4
card,35.76,Cocoa,11/22/2024,24:26.4
card,35.76,Hot Chocolate,11/22/2024,33:05.3
card,35.76,Latte,11/22/2024,33:49.9
card,25.96,Cortado,11/23/2024,10:46.3
card,25.96,Cortado,11/23/2024,11:49.0
card,35.76,Latte,11/23/2024,05:15.8
card,35.76,Cappuccino,11/23/2024,02:59.6
card,25.96,Americano,11/23/2024,09:28.0
card,25.96,Americano,11/23/2024,10:25.8
card,35.76,Hot Chocolate,11/23/2024,41:27.5
card,35.76,Latte,11/23/2024,37:04.2
card,35.76,Latte,11/24/2024,17:07.5
card,35.76,Cappuccino,11/25/2024,49:18.0
card,35.76,Latte,11/25/2024,54:23.5
card,30.86,Americano with Milk,11/25/2024,12:21.0
card,25.96,Cortado,11/25/2024,38:08.0
card,35.76,Latte,11/25/2024,50:58.2
card,35.76,Latte,11/25/2024,52:41.1
card,35.76,Hot Chocolate,11/25/2024,30:56.5
card,30.86,Americano with Milk,11/25/2024,01:59.1
card,35.76,Hot Chocolate,11/25/2024,37:58.5
card,35.76,Hot Chocolate,11/25/2024,42:15.2
card,35.76,Cappuccino,11/25/2024,43:00.5
card,35.76,Latte,11/26/2024,54:37.9
card,35.76,Cocoa,11/26/2024,02:56.3
card,25.96,Americano,11/26/2024,03:47.3
card,35.76,Cocoa,11/26/2024,06:09.1
card,35.76,Cocoa,11/26/2024,07:10.0
card,35.76,Latte,11/26/2024,03:54.3
card,35.76,Latte,11/26/2024,05:00.6
card,25.96,Americano,11/26/2024,11:37.7
card,30.86,Americano with Milk,11/26/2024,12:34.4
card,35.76,Cocoa,11/26/2024,47:24.7
card,35.76,Cappuccino,11/28/2024,41:16.9
card,30.86,Americano with Milk,11/28/2024,14:00.9
card,30.86,Americano with Milk,11/28/2024,24:42.0
card,35.76,Latte,11/28/2024,25:45.5
card,35.76,Latte,11/28/2024,54:59.7
card,35.76,Cappuccino,11/28/2024,00:15.7
card,35.76,Cocoa,11/29/2024,53:15.8
card,35.76,Latte,11/29/2024,57:42.2
card,30.86,Americano with Milk,11/29/2024,07:31.5
card,30.86,Americano with Milk,11/29/2024,08:30.2
card,30.86,Americano with Milk,11/29/2024,18:06.9
card,35.76,Latte,11/29/2024,19:20.3
card,35.76,Cocoa,11/29/2024,57:54.7
card,35.76,Cocoa,11/30/2024,58:12.1
card,25.96,Americano,11/30/2024,04:55.8
card,35.76,Hot Chocolate,11/30/2024,05:58.1
card,35.76,Cocoa,11/30/2024,16:52.0
card,30.86,Americano with Milk,11/30/2024,33:44.3
card,30.86,Americano with Milk,11/30/2024,03:48.5
card,30.86,Americano with Milk,12/1/2024,15:31.7
card,30.86,Americano with Milk,12/1/2024,16:31.9
card,30.86,Americano with Milk,12/1/2024,22:46.6
card,30.86,Americano with Milk,12/1/2024,34:22.9
card,35.76,Cocoa,12/1/2024,09:12.7
card,35.76,Cocoa,12/1/2024,09:57.0
card,35.76,Cappuccino,12/1/2024,43:02.3
card,35.76,Latte,12/1/2024,56:31.2
card,35.76,Latte,12/1/2024,57:49.4
card,35.76,Latte,12/1/2024,32:59.5
card,35.76,Latte,12/1/2024,34:30.0
card,30.86,Americano with Milk,12/1/2024,10:23.6
card,30.86,Americano with Milk,12/1/2024,11:32.0
card,30.86,Americano with Milk,12/1/2024,38:28.7
card,35.76,Latte,12/2/2024,50:36.6
card,25.96,Americano,12/2/2024,51:59.4
card,30.86,Americano with Milk,12/2/2024,21:29.6
card,35.76,Cocoa,12/2/2024,53:14.5
card,25.96,Cortado,12/2/2024,04:25.2
card,21.06,Espresso,12/2/2024,28:23.9
card,35.76,Cappuccino,12/2/2024,12:23.9
card,25.96,Americano,12/2/2024,34:21.7
card,35.76,Cappuccino,12/2/2024,00:32.3
card,35.76,Latte,12/3/2024,11:19.1
card,30.86,Americano with Milk,12/3/2024,23:30.6
card,30.86,Americano with Milk,12/3/2024,24:27.1
card,25.96,Americano,12/3/2024,17:58.4
card,30.86,Americano with Milk,12/3/2024,42:07.6
card,30.86,Americano with Milk,12/3/2024,43:15.6
card,30.86,Americano with Milk,12/3/2024,45:54.4
card,35.76,Cocoa,12/3/2024,50:55.8
card,35.76,Latte,12/3/2024,33:16.9
card,35.76,Cappuccino,12/3/2024,34:13.1
card,35.76,Hot Chocolate,12/3/2024,35:18.9
card,30.86,Americano with Milk,12/3/2024,19:13.8
card,35.76,Cappuccino,12/3/2024,21:42.1
card,25.96,Cortado,12/4/2024,32:47.9
card,35.76,Latte,12/4/2024,50:30.3
card,35.76,Latte,12/4/2024,52:15.0
card,25.96,Americano,12/4/2024,04:14.1
card,30.86,Americano with Milk,12/4/2024,23:01.4
card,30.86,Americano with Milk,12/4/2024,24:08.0
card,30.86,Americano with Milk,12/4/2024,26:57.8
card,35.76,Hot Chocolate,12/4/2024,29:47.6
card,30.86,Americano with Milk,12/4/2024,45:57.7
card,35.76,Hot Chocolate,12/4/2024,33:54.7
card,25.96,Americano,12/5/2024,53:48.3
card,25.96,Cortado,12/5/2024,20:28.8
card,30.86,Americano with Milk,12/5/2024,02:51.3
card,30.86,Americano with Milk,12/5/2024,05:05.5
card,35.76,Latte,12/5/2024,31:58.3
card,25.96,Americano,12/5/2024,50:44.6
card,35.76,Cappuccino,12/5/2024,30:58.3
card,35.76,Latte,12/5/2024,21:19.5
card,35.76,Latte,12/5/2024,02:10.0
card,35.76,Latte,12/6/2024,42:18.5
card,35.76,Hot Chocolate,12/6/2024,31:58.0
card,35.76,Latte,12/6/2024,30:33.3
card,35.76,Hot Chocolate,12/6/2024,31:30.0
card,30.86,Americano with Milk,12/7/2024,17:10.1
card,25.96,Americano,12/7/2024,16:42.9
card,35.76,Latte,12/7/2024,44:04.9
card,35.76,Cappuccino,12/7/2024,11:13.5
card,30.86,Americano with Milk,12/7/2024,00:10.0
card,25.96,Americano,12/7/2024,28:17.1
card,25.96,Cortado,12/8/2024,29:25.3
card,35.76,Latte,12/8/2024,42:38.2
card,35.76,Cappuccino,12/8/2024,43:42.7
card,25.96,Cortado,12/8/2024,51:40.9
card,30.86,Americano with Milk,12/8/2024,02:36.2
card,30.86,Americano with Milk,12/8/2024,03:38.7
card,35.76,Cappuccino,12/8/2024,26:29.3
card,21.06,Espresso,12/8/2024,41:48.8
card,35.76,Cappuccino,12/8/2024,47:18.9
card,30.86,Americano with Milk,12/8/2024,28:30.1
card,30.86,Americano with Milk,12/8/2024,41:23.5
card,35.76,Cappuccino,12/9/2024,32:40.8
card,25.96,Americano,12/9/2024,12:25.2
card,30.86,Americano with Milk,12/9/2024,33:57.4
card,25.96,Cortado,12/9/2024,00:54.9
card,35.76,Cocoa,12/9/2024,21:51.3
card,25.96,Cortado,12/10/2024,25:49.8
card,35.76,Hot Chocolate,12/10/2024,21:57.8
card,35.76,Latte,12/11/2024,49:46.0
card,25.96,Cortado,12/11/2024,45:47.9
card,35.76,Hot Chocolate,12/11/2024,13:06.3
card,21.06,Espresso,12/11/2024,56:47.8
card,35.76,Cocoa,12/11/2024,59:25.5
card,35.76,Latte,12/11/2024,01:07.6
card,35.76,Latte,12/11/2024,18:17.2
card,30.86,Americano with Milk,12/12/2024,58:31.2
card,25.96,Americano,12/12/2024,49:23.7
card,21.06,Espresso,12/12/2024,55:02.1
card,21.06,Espresso,12/12/2024,55:49.1
card,25.96,Americano,12/12/2024,57:01.1
card,35.76,Cocoa,12/12/2024,50:00.9
card,35.76,Cocoa,12/12/2024,50:57.7
card,25.96,Americano,12/13/2024,27:25.5
card,25.96,Americano,12/13/2024,53:05.6
card,35.76,Hot Chocolate,12/13/2024,54:40.2
card,35.76,Hot Chocolate,12/13/2024,01:58.1
card,35.76,Cocoa,12/13/2024,23:23.9
card,35.76,Cappuccino,12/13/2024,19:03.8
card,35.76,Cappuccino,12/13/2024,20:10.1
card,35.76,Latte,12/13/2024,35:42.0
card,30.86,Americano with Milk,12/14/2024,27:32.1
card,35.76,Cocoa,12/14/2024,03:05.6
card,35.76,Cappuccino,12/14/2024,41:57.8
card,25.96,Americano,12/14/2024,19:07.0
card,35.76,Latte,12/14/2024,20:08.6
card,35.76,Cocoa,12/14/2024,10:30.0
card,25.96,Americano,12/14/2024,29:58.9
card,25.96,Americano,12/14/2024,30:49.8
card,25.96,Americano,12/14/2024,00:15.9
card,25.96,Americano,12/14/2024,01:29.2
card,30.86,Americano with Milk,12/14/2024,23:44.2
card,35.76,Latte,12/15/2024,09:24.8
card,35.76,Cocoa,12/15/2024,10:25.7
card,35.76,Hot Chocolate,12/15/2024,58:05.4
card,35.76,Latte,12/16/2024,52:18.4
card,35.76,Hot Chocolate,12/16/2024,03:31.1
card,35.76,Cocoa,12/16/2024,46:53.8
card,30.86,Americano with Milk,12/16/2024,19:08.1
card,35.76,Latte,12/16/2024,08:52.6
card,35.76,Hot Chocolate,12/16/2024,13:18.1
card,35.76,Latte,12/16/2024,23:07.0
card,30.86,Americano with Milk,12/16/2024,24:01.4
card,25.96,Cortado,12/17/2024,48:18.2
card,35.76,Cappuccino,12/17/2024,52:32.6
card,30.86,Americano with Milk,12/17/2024,49:05.5
card,25.96,Americano,12/17/2024,22:35.1
card,35.76,Cocoa,12/17/2024,23:36.6
card,35.76,Cappuccino,12/17/2024,14:22.1
card,35.76,Cocoa,12/17/2024,54:57.3
card,35.76,Latte,12/18/2024,30:28.3
card,30.86,Americano with Milk,12/18/2024,01:21.5
card,35.76,Latte,12/18/2024,03:02.1
card,35.76,Cappuccino,12/18/2024,04:03.4
card,35.76,Hot Chocolate,12/19/2024,12:11.2
card,30.86,Americano with Milk,12/19/2024,25:43.9
card,21.06,Espresso,12/19/2024,10:52.3
card,35.76,Hot Chocolate,12/19/2024,38:56.8
card,35.76,Cappuccino,12/19/2024,00:56.3
card,35.76,Cappuccino,12/19/2024,10:40.6
card,30.86,Americano with Milk,12/19/2024,48:18.0
card,35.76,Hot Chocolate,12/19/2024,49:42.6
card,35.76,Latte,12/19/2024,08:11.8
card,35.76,Cappuccino,12/19/2024,09:15.7
card,25.96,Cortado,12/20/2024,14:52.0
card,30.86,Americano with Milk,12/20/2024,39:29.9
card,35.76,Cappuccino,12/20/2024,12:42.8
card,25.96,Cortado,12/20/2024,55:29.1
card,21.06,Espresso,12/20/2024,21:17.2
card,30.86,Americano with Milk,12/20/2024,22:49.4
card,25.96,Cortado,12/20/2024,58:20.3
card,35.76,Cappuccino,12/20/2024,28:22.2
card,35.76,Cappuccino,12/20/2024,57:13.3
card,35.76,Cappuccino,12/21/2024,19:23.9
card,35.76,Latte,12/21/2024,20:41.1
card,25.96,Americano,12/21/2024,32:02.8
card,35.76,Hot Chocolate,12/21/2024,33:03.6
card,35.76,Latte,12/21/2024,33:49.6
card,30.86,Americano with Milk,12/21/2024,35:29.4
card,35.76,Latte,12/21/2024,58:07.0
card,35.76,Cocoa,12/21/2024,47:27.9
card,35.76,Hot Chocolate,12/21/2024,02:36.9
card,25.96,Cortado,12/21/2024,08:17.2
card,30.86,Americano with Milk,12/21/2024,48:13.5
card,25.96,Cortado,12/21/2024,49:45.8
card,25.96,Cortado,12/21/2024,49:47.3
card,35.76,Latte,12/21/2024,58:48.8
card,25.96,Cortado,12/21/2024,16:14.1
card,35.76,Cappuccino,12/22/2024,42:56.1
card,35.76,Cappuccino,12/22/2024,55:44.5
card,35.76,Hot Chocolate,12/22/2024,35:45.8
card,35.76,Hot Chocolate,12/22/2024,36:29.9
card,35.76,Hot Chocolate,12/22/2024,26:36.7
card,35.76,Cocoa,12/22/2024,55:18.8
card,25.96,Cortado,12/22/2024,56:56.3
card,25.96,Cortado,12/23/2024,03:21.0
card,30.86,Americano with Milk,12/23/2024,22:17.9
card,30.86,Americano with Milk,12/23/2024,42:03.4
card,35.76,Cappuccino,12/23/2024,35:54.4
card,35.76,Latte,12/23/2024,05:31.7
card,30.86,Americano with Milk,12/23/2024,00:23.7
card,35.76,Latte,12/23/2024,14:50.4
card,25.96,Cortado,12/23/2024,21:20.5
card,35.76,Latte,12/23/2024,22:40.3
card,25.96,Cortado,12/23/2024,46:07.2
card,30.86,Americano with Milk,12/24/2024,10:43.4
card,35.76,Hot Chocolate,12/24/2024,08:38.1
card,25.96,Cortado,12/24/2024,55:28.6
card,35.76,Hot Chocolate,12/24/2024,10:36.3
card,35.76,Latte,12/24/2024,11:36.9
card,21.06,Espresso,12/24/2024,12:35.0
card,35.76,Cappuccino,12/24/2024,36:02.3
card,35.76,Latte,12/25/2024,43:56.8
card,35.76,Latte,12/25/2024,45:02.4
card,30.86,Americano with Milk,12/25/2024,35:03.3
card,25.96,Americano,12/25/2024,36:00.1
card,30.86,Americano with Milk,12/25/2024,17:11.4
card,25.96,Americano,12/25/2024,32:47.5
card,35.76,Cappuccino,12/25/2024,02:40.3
card,35.76,Cocoa,12/25/2024,18:49.8
card,35.76,Cocoa,12/25/2024,19:42.1
card,35.76,Latte,12/25/2024,57:30.3
card,35.76,Cappuccino,12/25/2024,51:02.9
card,30.86,Americano with Milk,12/25/2024,53:06.4
card,35.76,Cappuccino,12/26/2024,12:37.9
card,21.06,Espresso,12/26/2024,04:34.5
card,25.96,Americano,12/27/2024,50:20.7
card,25.96,Cortado,12/27/2024,57:38.9
card,25.96,Cortado,12/27/2024,09:55.2
card,30.86,Americano with Milk,12/27/2024,12:53.4
card,35.76,Latte,12/27/2024,12:04.6
card,25.96,Americano,12/27/2024,47:27.9
card,30.86,Americano with Milk,12/27/2024,48:21.6
card,35.76,Cocoa,12/27/2024,54:32.9
card,25.96,Cortado,12/28/2024,00:23.5
card,25.96,Cortado,12/28/2024,50:37.9
card,30.86,Americano with Milk,12/28/2024,18:44.2
card,35.76,Latte,12/28/2024,52:03.1
card,35.76,Cappuccino,12/28/2024,10:01.3
card,35.76,Hot Chocolate,12/28/2024,13:17.4
card,35.76,Latte,12/28/2024,23:40.3
card,35.76,Cappuccino,12/28/2024,11:01.8
card,25.96,Cortado,12/29/2024,46:16.4
card,21.06,Espresso,12/29/2024,04:26.6
card,25.96,Americano,12/29/2024,05:16.3
card,25.96,Cortado,12/29/2024,30:04.5
card,21.06,Espresso,12/29/2024,31:46.7
card,25.96,Cortado,12/29/2024,47:43.7
card,35.76,Hot Chocolate,12/29/2024,25:54.2
card,35.76,Latte,12/29/2024,17:19.3
card,25.96,Cortado,12/30/2024,02:44.3
card,30.86,Americano with Milk,12/30/2024,44:12.0
card,35.76,Latte,12/30/2024,52:31.4
card,35.76,Hot Chocolate,12/30/2024,53:39.3
card,35.76,Latte,12/30/2024,12:45.0
card,30.86,Americano with Milk,12/30/2024,13:38.7
card,30.86,Americano with Milk,12/30/2024,29:53.9
card,25.96,Americano,12/30/2024,31:28.7
card,35.76,Cappuccino,12/30/2024,36:45.6
card,25.96,Cortado,12/31/2024,52:28.7
card,35.76,Cappuccino,12/31/2024,36:50.0
card,25.96,Cortado,12/31/2024,39:41.5
card,35.76,Cocoa,12/31/2024,45:28.5
card,30.86,Americano with Milk,12/31/2024,26:53.0
card,30.86,Americano with Milk,12/31/2024,29:28.2
card,35.76,Cappuccino,12/31/2024,11:30.8
card,30.86,Americano with Milk,12/31/2024,12:42.1
card,21.06,Espresso,12/31/2024,42:14.1
card,25.96,Americano,12/31/2024,43:13.3
card,35.76,Cappuccino,12/31/2024,07:18.9
card,35.76,Latte,12/31/2024,10:17.5
card,30.86,Americano with Milk,12/31/2024,30:52.8
card,35.76,Cappuccino,12/31/2024,31:48.5
card,35.76,Latte,12/31/2024,07:25.4
card,35.76,Hot Chocolate,12/31/2024,08:38.9
card,30.86,Americano with Milk,1/2/2025,58:05.3
card,35.76,Cocoa,1/2/2025,29:40.1
card,35.76,Cocoa,1/2/2025,30:38.7
card,25.96,Cortado,1/2/2025,41:10.6
card,25.96,Cortado,1/2/2025,42:45.8
card,25.96,Americano,1/2/2025,22:32.4
card,35.76,Hot Chocolate,1/2/2025,34:59.5
card,30.86,Americano with Milk,1/2/2025,35:44.3
card,35.76,Cappuccino,1/2/2025,43:10.2
card,25.96,Cortado,1/3/2025,03:22.7
card,30.86,Americano with Milk,1/3/2025,10:30.8
card,30.86,Americano with Milk,1/3/2025,58:09.4
card,35.76,Cappuccino,1/3/2025,13:28.6
card,25.96,Americano,1/3/2025,18:20.4
card,25.96,Americano,1/3/2025,19:14.4
card,35.76,Latte,1/3/2025,21:26.0
card,25.96,Cortado,1/4/2025,58:26.5
card,25.96,Americano,1/4/2025,59:27.8
card,35.76,Cappuccino,1/4/2025,40:00.3
card,35.76,Cocoa,1/4/2025,59:33.2
card,30.86,Americano with Milk,1/4/2025,12:55.2
card,35.76,Cappuccino,1/4/2025,14:10.2
card,35.76,Cappuccino,1/4/2025,16:11.2
card,25.96,Cortado,1/4/2025,18:04.1
card,25.96,Americano,1/4/2025,11:39.3
card,35.76,Latte,1/4/2025,23:30.7
card,30.86,Americano with Milk,1/5/2025,45:57.8
card,35.76,Latte,1/5/2025,53:00.8
card,30.86,Americano with Milk,1/5/2025,07:16.5
card,25.96,Americano,1/6/2025,58:50.7
card,35.76,Cappuccino,1/7/2025,29:02.8
card,35.76,Cocoa,1/7/2025,32:45.1
card,35.76,Cocoa,1/7/2025,33:58.9
card,30.86,Americano with Milk,1/8/2025,30:02.0
card,35.76,Latte,1/8/2025,11:15.1
card,25.96,Cortado,1/8/2025,30:28.7
card,35.76,Cappuccino,1/8/2025,22:51.6
card,25.96,Americano,1/9/2025,07:07.6
card,35.76,Latte,1/9/2025,56:34.7
card,30.86,Americano with Milk,1/9/2025,02:31.8
card,21.06,Espresso,1/9/2025,27:23.7
card,35.76,Latte,1/9/2025,36:58.7
card,30.86,Americano with Milk,1/9/2025,48:10.0
card,25.96,Cortado,1/9/2025,49:11.8
card,30.86,Americano with Milk,1/9/2025,30:29.1
card,35.76,Latte,1/9/2025,10:20.7
card,30.86,Americano with Milk,1/10/2025,49:20.8
card,30.86,Americano with Milk,1/10/2025,16:36.5
card,35.76,Cappuccino,1/10/2025,51:18.8
card,35.76,Hot Chocolate,1/10/2025,55:53.4
card,30.86,Americano with Milk,1/10/2025,59:39.2
card,30.86,Americano with Milk,1/11/2025,44:30.5
card,35.76,Hot Chocolate,1/11/2025,49:41.3
card,25.96,Americano,1/11/2025,13:53.9
card,35.76,Latte,1/11/2025,20:17.6
card,35.76,Latte,1/11/2025,21:25.6
card,35.76,Latte,1/11/2025,10:58.7
card,35.76,Latte,1/11/2025,13:24.8
card,30.86,Americano with Milk,1/11/2025,12:54.8
card,30.86,Americano with Milk,1/11/2025,15:38.1
card,35.76,Cappuccino,1/11/2025,16:43.9
card,35.76,Latte,1/11/2025,47:03.0
card,25.96,Cortado,1/11/2025,19:34.0
card,35.76,Latte,1/11/2025,20:56.8
card,25.96,Cortado,1/11/2025,22:05.1
card,30.86,Americano with Milk,1/11/2025,01:28.5
card,30.86,Americano with Milk,1/12/2025,45:32.4
card,25.96,Americano,1/12/2025,48:18.7
card,30.86,Americano with Milk,1/12/2025,49:50.3
card,35.76,Hot Chocolate,1/12/2025,15:58.8
card,30.86,Americano with Milk,1/12/2025,56:04.3
card,30.86,Americano with Milk,1/13/2025,08:20.3
card,30.86,Americano with Milk,1/13/2025,17:19.6
card,25.96,Cortado,1/13/2025,02:56.6
card,35.76,Latte,1/13/2025,50:46.6
card,35.76,Latte,1/13/2025,11:27.3
card,35.76,Cappuccino,1/13/2025,12:28.3
card,35.76,Latte,1/13/2025,25:36.3
card,21.06,Espresso,1/13/2025,51:18.3
card,35.76,Latte,1/14/2025,37:42.5
card,25.96,Cortado,1/14/2025,53:42.8
card,30.86,Americano with Milk,1/14/2025,21:45.6
card,35.76,Latte,1/14/2025,49:14.4
card,30.86,Americano with Milk,1/14/2025,18:19.3
card,30.86,Americano with Milk,1/14/2025,19:26.5
card,35.76,Cappuccino,1/14/2025,41:55.9
card,35.76,Latte,1/14/2025,02:35.6
card,30.86,Americano with Milk,1/15/2025,12:04.2
card,25.96,Americano,1/15/2025,10:23.7
card,35.76,Cappuccino,1/15/2025,14:14.6
card,35.76,Latte,1/15/2025,35:21.9
card,35.76,Cappuccino,1/15/2025,36:47.9
card,35.76,Latte,1/15/2025,37:55.7
card,35.76,Latte,1/15/2025,55:26.0
card,35.76,Latte,1/15/2025,06:12.4
card,35.76,Latte,1/15/2025,51:14.1
card,35.76,Cappuccino,1/15/2025,41:14.3
card,35.76,Latte,1/16/2025,32:57.7
card,30.86,Americano with Milk,1/16/2025,38:09.4
card,30.86,Americano with Milk,1/16/2025,41:40.9
card,25.96,Cortado,1/16/2025,12:16.3
card,35.76,Latte,1/16/2025,16:19.2
card,35.76,Latte,1/16/2025,35:11.0
card,35.76,Cappuccino,1/16/2025,15:57.4
card,35.76,Hot Chocolate,1/16/2025,15:59.7
card,35.76,Hot Chocolate,1/16/2025,16:59.2
card,25.96,Cortado,1/16/2025,40:12.5
card,35.76,Cocoa,1/17/2025,38:19.8
card,35.76,Latte,1/17/2025,26:20.8
card,35.76,Cappuccino,1/17/2025,27:48.4
card,30.86,Americano with Milk,1/17/2025,47:56.1
card,30.86,Americano with Milk,1/17/2025,27:38.4
card,35.76,Cocoa,1/17/2025,20:54.0
card,35.76,Cocoa,1/17/2025,22:02.7
card,35.76,Hot Chocolate,1/17/2025,39:10.6
card,35.76,Hot Chocolate,1/17/2025,22:19.0
card,30.86,Americano with Milk,1/18/2025,12:38.2
card,35.76,Hot Chocolate,1/18/2025,33:40.1
card,35.76,Latte,1/18/2025,35:14.2
card,35.76,Hot Chocolate,1/18/2025,36:29.0
card,30.86,Americano with Milk,1/20/2025,29:48.0
card,30.86,Americano with Milk,1/20/2025,57:25.2
card,25.96,Cortado,1/20/2025,40:24.0
card,25.96,Americano,1/20/2025,04:49.9
card,25.96,Cortado,1/20/2025,06:00.7
card,30.86,Americano with Milk,1/20/2025,45:14.1
card,35.76,Hot Chocolate,1/20/2025,08:11.4
card,35.76,Cappuccino,1/20/2025,26:24.9
card,35.76,Cappuccino,1/20/2025,27:29.0
card,35.76,Latte,1/20/2025,13:45.4
card,35.76,Cocoa,1/21/2025,05:04.3
card,25.96,Cortado,1/21/2025,18:19.3
card,30.86,Americano with Milk,1/21/2025,19:28.3
card,25.96,Americano,1/21/2025,35:16.5
card,35.76,Hot Chocolate,1/21/2025,32:32.7
card,35.76,Latte,1/21/2025,54:13.4
card,35.76,Latte,1/21/2025,56:15.3
card,25.96,Americano,1/21/2025,15:21.1
card,21.06,Espresso,1/22/2025,24:45.9
card,30.86,Americano with Milk,1/22/2025,32:06.5
card,35.76,Cocoa,1/22/2025,49:59.4
card,30.86,Americano with Milk,1/22/2025,10:26.0
card,35.76,Cappuccino,1/22/2025,11:23.1
card,35.76,Latte,1/22/2025,29:15.7
card,30.86,Americano with Milk,1/22/2025,14:30.7
card,35.76,Cappuccino,1/24/2025,42:17.0
card,25.96,Cortado,1/24/2025,43:37.6
card,35.76,Cocoa,1/24/2025,28:38.8
card,25.96,Americano,1/24/2025,41:49.3
card,35.76,Cocoa,1/24/2025,16:26.4
card,35.76,Hot Chocolate,1/24/2025,31:55.6
card,35.76,Latte,1/24/2025,32:57.9
card,35.76,Cappuccino,1/25/2025,21:04.2
card,35.76,Cappuccino,1/25/2025,38:24.6
card,25.96,Americano,1/25/2025,39:35.1
card,25.96,Americano,1/26/2025,35:23.0
card,21.06,Espresso,1/26/2025,36:34.0
card,25.96,Cortado,1/27/2025,07:42.4
card,25.96,Americano,1/27/2025,32:43.5
card,35.76,Cappuccino,1/27/2025,05:02.4
card,30.86,Americano with Milk,1/27/2025,45:08.8
card,30.86,Americano with Milk,1/27/2025,27:54.1
card,25.96,Cortado,1/27/2025,29:00.9
card,30.86,Americano with Milk,1/27/2025,30:12.7
card,35.76,Latte,1/27/2025,55:19.3
card,35.76,Latte,1/27/2025,02:40.3
card,35.76,Latte,1/27/2025,03:45.5
card,35.76,Latte,1/28/2025,26:36.8
card,25.96,Americano,1/28/2025,33:17.1
card,30.86,Americano with Milk,1/28/2025,56:26.9
card,25.96,Americano,1/28/2025,22:01.2
card,35.76,Cocoa,1/28/2025,19:07.6
card,25.96,Cortado,1/28/2025,20:44.7
card,25.96,Americano,1/28/2025,40:00.9
card,35.76,Latte,1/28/2025,11:50.9
card,35.76,Cappuccino,1/28/2025,13:45.2
card,25.96,Americano,1/29/2025,38:47.2
card,25.96,Americano,1/29/2025,25:36.8
card,30.86,Americano with Milk,1/29/2025,19:08.3
card,21.06,Espresso,1/29/2025,20:34.7
card,30.86,Americano with Milk,1/30/2025,18:05.5
card,30.86,Americano with Milk,1/30/2025,12:33.9
card,25.96,Cortado,1/30/2025,26:29.2
card,35.76,Hot Chocolate,1/30/2025,42:15.7
card,25.96,Americano,1/30/2025,02:00.7
card,30.86,Americano with Milk,1/30/2025,41:42.3
card,35.76,Hot Chocolate,1/30/2025,18:48.4
card,30.86,Americano with Milk,1/30/2025,24:06.7
card,25.96,Cortado,1/30/2025,41:49.7
